hotel;meal;market_segment;lead_time;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;is_repeated_guest;previous_cancellations;previous_bookings_not_canceled;booking_changes;days_in_waiting_list;total_of_special_requests;adr;is_canceled
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Online TA;110;1;1;2;0;0;0;0;0;0;0;0;144;1
City Hotel;BB;Online TA;20;1;1;2;1;0;0;0;0;0;0;1;149;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Online TA;25;1;1;1;0;0;0;0;0;0;0;1;119;1
City Hotel;BB;Direct;139;1;1;3;0;0;0;0;0;2;0;0;188.5;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;173;1;1;2;0;0;0;0;0;0;34;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;SC;Online TA;21;1;1;2;0;0;0;0;0;0;0;1;109;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;SC;Online TA;24;1;1;2;0;0;0;0;0;0;0;1;109;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Offline TA/TO;139;1;1;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Online TA;33;1;1;2;0;0;0;0;0;0;0;1;140;1
City Hotel;BB;Offline TA/TO;37;1;2;2;0;0;0;0;0;0;0;0;99;1
City Hotel;SC;Online TA;28;1;2;2;0;0;0;0;0;0;0;1;109;1
City Hotel;BB;Online TA;128;1;2;1;0;0;0;0;0;0;0;0;135;1
City Hotel;BB;Online TA;25;1;2;1;0;0;0;0;0;0;0;1;139;1
City Hotel;BB;Offline TA/TO;20;1;2;2;0;0;0;0;0;0;0;0;99;1
City Hotel;BB;Online TA;128;1;2;2;0;0;0;0;0;0;0;0;144;1
City Hotel;BB;Online TA;106;1;2;3;0;0;0;0;0;0;0;0;189;1
City Hotel;BB;Offline TA/TO;20;1;2;2;0;0;0;0;0;0;0;0;99;1
City Hotel;BB;Online TA;24;1;2;1;0;0;0;0;0;0;0;1;139;1
City Hotel;BB;Online TA;13;1;2;1;0;0;0;0;0;0;0;1;150;1
City Hotel;BB;Offline TA/TO;37;1;2;2;0;0;0;0;0;0;0;0;99;1
City Hotel;BB;Offline TA/TO;58;1;2;3;0;0;0;0;0;0;0;0;125.1;1
City Hotel;BB;Online TA;27;1;3;2;0;0;0;0;0;0;0;1;141.75;1
City Hotel;BB;Offline TA/TO;49;1;3;2;0;1;0;0;0;0;0;0;89.1;1
City Hotel;BB;Online TA;31;1;3;3;0;0;0;0;0;0;0;0;207;1
City Hotel;BB;Offline TA/TO;49;1;3;2;0;0;0;0;0;0;0;1;89.1;1
City Hotel;BB;Online TA;166;1;4;2;0;0;0;0;0;0;0;0;138.6;1
City Hotel;HB;Online TA;258;1;4;2;0;0;0;0;0;0;0;2;151.2;1
City Hotel;HB;Online TA;265;1;4;2;1;0;0;0;0;1;0;2;177.7;1
City Hotel;BB;Online TA;36;1;4;2;0;0;0;0;0;0;0;1;144;1
City Hotel;SC;Online TA;31;1;4;2;0;0;0;0;0;0;0;1;132;1
City Hotel;SC;Online TA;36;1;4;2;0;0;0;0;0;0;0;1;124;1
City Hotel;SC;Online TA;32;0;1;1;0;0;0;0;0;0;0;1;108;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Offline TA/TO;22;0;1;2;0;0;0;0;0;0;0;0;99;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Direct;0;0;1;1;0;0;0;0;0;0;0;0;80;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;422;0;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;SC;Online TA;28;0;2;2;0;0;0;0;0;0;0;2;109;1
City Hotel;BB;Online TA;9;0;2;2;0;0;0;0;0;0;0;1;180;1
City Hotel;HB;Online TA;23;0;2;2;0;0;0;0;0;2;0;1;148;1
City Hotel;BB;Online TA;8;0;2;2;0;0;0;0;0;0;0;1;190;1
City Hotel;SC;Online TA;17;0;2;2;0;0;0;0;0;0;0;1;109;1
City Hotel;SC;Online TA;42;0;3;2;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Direct;36;0;3;2;0;0;0;0;0;0;0;1;144;1
City Hotel;BB;Direct;36;0;3;2;0;0;0;0;0;0;0;1;135;1
City Hotel;BB;Online TA;120;0;3;2;0;0;0;0;0;0;0;0;144;1
City Hotel;BB;Online TA;196;0;4;1;0;0;0;0;0;0;0;0;130.05;1
City Hotel;SC;Online TA;50;0;4;1;0;0;0;0;0;0;0;1;130;1
City Hotel;BB;Online TA;274;0;2;2;1;0;0;0;0;0;0;0;130;1
City Hotel;BB;Online TA;274;0;2;2;1;0;0;0;0;0;0;0;229;1
City Hotel;SC;Online TA;156;0;2;2;0;0;0;0;0;0;0;1;126;1
City Hotel;BB;Online TA;98;0;3;2;0;0;0;0;0;0;0;1;190;1
City Hotel;BB;Groups;423;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Online TA;123;0;3;2;0;0;0;0;0;0;0;0;144;1
City Hotel;BB;Groups;423;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;423;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Direct;164;0;3;2;0;0;0;0;0;0;0;0;117;1
City Hotel;BB;Groups;423;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;SC;Online TA;49;0;3;2;0;0;0;0;0;0;0;1;126;1
City Hotel;BB;Groups;423;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Online TA;134;0;4;3;0;0;0;0;0;1;0;0;175.5;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Online TA;242;0;4;2;0;0;0;0;0;0;0;1;130.5;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;272;0;4;2;0;0;0;0;0;1;71;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Online TA;180;0;4;2;0;0;0;0;0;0;0;1;144;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Online TA;242;0;4;3;0;0;0;0;0;0;0;1;149.4;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Groups;201;0;4;2;0;0;0;0;0;0;0;0;110;1
City Hotel;BB;Online TA;45;1;4;2;0;0;0;0;0;0;0;1;152;1
City Hotel;BB;Online TA;45;1;4;2;0;0;0;0;0;0;0;1;152;1
City Hotel;SC;Online TA;134;2;4;2;0;0;0;0;0;0;0;0;108;1
City Hotel;BB;Offline TA/TO;80;0;1;2;0;0;0;0;0;0;0;0;89.1;1
City Hotel;BB;Online TA;29;0;1;1;0;0;0;0;0;0;0;0;170;1
City Hotel;BB;Online TA;154;0;2;2;0;0;0;0;0;1;0;2;150.3;1
City Hotel;BB;Online TA;145;0;2;1;0;0;0;0;0;2;0;1;111.6;1
City Hotel;BB;Online TA;154;0;2;2;0;0;0;0;0;1;0;2;130.5;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Online TA;41;0;3;2;0;0;0;0;0;0;0;0;122.67;1
City Hotel;SC;Online TA;28;0;3;2;0;0;0;0;0;0;0;0;80.1;1
City Hotel;SC;Offline TA/TO;113;0;3;2;0;0;0;0;0;0;0;2;80.1;1
City Hotel;SC;Online TA;128;0;3;2;0;0;0;0;0;0;0;0;108;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;SC;Online TA;282;0;3;2;0;0;0;0;0;0;0;2;99;1
City Hotel;BB;Online TA;131;0;3;2;0;0;0;0;0;1;0;0;126;1
City Hotel;BB;Online TA;49;0;3;2;1;0;0;0;0;0;0;1;180;1
City Hotel;BB;Online TA;218;0;3;2;0;0;0;0;0;0;0;1;130.5;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Online TA;312;0;3;2;1;0;0;0;0;2;0;0;126;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;320;0;3;1;0;0;0;0;0;0;0;0;80;1
City Hotel;BB;Online TA;281;0;3;2;0;0;0;0;0;0;0;1;130;1
City Hotel;HB;Direct;30;0;3;2;2;0;0;0;0;0;0;1;315;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Online TA;223;0;3;3;0;0;0;0;0;0;0;1;166.5;1
City Hotel;BB;Groups;320;0;3;1;0;0;0;0;0;0;0;0;80;1
City Hotel;BB;Online TA;131;0;3;3;0;0;0;0;0;1;0;0;171;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Offline TA/TO;141;0;3;2;0;0;0;0;0;0;0;0;98.1;1
City Hotel;BB;Online TA;218;0;3;2;0;0;0;0;0;0;0;1;130.5;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;320;0;3;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Online TA;150;1;3;3;0;0;0;0;0;0;0;0;168.75;1
City Hotel;BB;Online TA;150;1;3;3;0;0;0;0;0;0;0;0;168.75;1
City Hotel;BB;Online TA;127;1;3;2;0;0;0;0;0;0;0;1;123.75;1
City Hotel;BB;Online TA;318;1;3;2;0;0;0;0;0;1;0;1;109.8;1
City Hotel;SC;Online TA;30;1;3;2;0;0;0;0;0;0;0;1;160;1
City Hotel;SC;Online TA;95;1;3;2;0;0;0;0;0;0;0;0;126;1
City Hotel;BB;Online TA;125;2;3;2;0;0;0;0;0;0;0;0;122.4;1
City Hotel;SC;Online TA;45;2;4;2;0;0;0;0;0;0;0;1;136.67;1
City Hotel;BB;Online TA;112;2;4;2;2;0;0;0;0;0;0;0;225;1
City Hotel;BB;Online TA;164;2;5;2;0;0;0;0;0;0;0;0;134.36;1
City Hotel;BB;Online TA;157;2;3;2;0;0;0;0;0;0;0;0;135.9;1
City Hotel;BB;Online TA;130;2;3;2;0;0;0;0;0;0;0;0;122.4;1
City Hotel;SC;Online TA;45;2;5;2;0;0;0;0;0;0;0;1;137.14;1
City Hotel;BB;Online TA;164;2;5;3;0;0;0;0;0;0;0;0;160.89;1
City Hotel;BB;Offline TA/TO;364;0;1;2;0;0;0;0;0;0;0;0;75;1
City Hotel;BB;Offline TA/TO;364;0;1;2;0;0;0;0;0;0;0;0;75;1
City Hotel;SC;Online TA;39;0;2;1;0;0;0;0;0;0;0;1;140;1
City Hotel;BB;Online TA;51;0;2;2;0;0;0;0;0;0;0;1;160;1
City Hotel;BB;Direct;50;0;2;2;0;0;0;0;0;0;0;0;126;1
City Hotel;SC;Online TA;55;0;2;2;0;0;0;0;0;0;0;1;126;1
City Hotel;BB;Direct;91;0;2;3;0;0;0;0;0;0;0;0;256.5;1
City Hotel;SC;Online TA;51;0;2;2;0;0;0;0;0;2;0;1;140;1
City Hotel;BB;Online TA;53;0;2;2;0;0;0;0;0;0;0;1;160;1
City Hotel;SC;Online TA;55;0;2;2;0;0;0;0;0;0;0;1;126;1
City Hotel;HB;Online TA;125;0;2;3;0;0;0;0;0;0;0;0;187.2;1
City Hotel;BB;Online TA;115;0;2;1;0;0;0;0;0;0;0;0;108;1
City Hotel;BB;Online TA;131;1;2;2;0;0;0;0;0;0;0;0;117;1
City Hotel;BB;Online TA;123;1;2;2;0;0;0;0;0;0;0;0;153;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Online TA;52;1;2;1;0;0;0;0;0;0;0;1;150;1
City Hotel;BB;Online TA;123;1;2;2;0;0;0;0;0;0;0;0;153;1
City Hotel;SC;Online TA;153;1;2;2;0;0;0;0;0;0;0;0;99;1
City Hotel;BB;Offline TA/TO;141;1;2;1;0;0;0;0;0;0;0;0;104;1
City Hotel;BB;Direct;131;1;2;2;0;0;0;0;0;0;0;3;99;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Online TA;151;1;2;3;0;0;0;0;0;0;0;1;162;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Online TA;127;1;2;2;0;0;0;0;0;0;0;2;117;1
City Hotel;BB;Online TA;151;1;2;3;0;0;0;0;0;0;0;1;162;1
City Hotel;SC;Online TA;51;1;2;2;0;0;0;0;0;0;0;1;140;1
City Hotel;BB;Online TA;157;1;2;3;0;0;0;0;0;0;0;0;166.5;1
City Hotel;BB;Offline TA/TO;140;1;2;1;0;0;0;0;0;0;0;0;93.6;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Online TA;197;1;2;2;0;0;0;0;0;0;0;0;130.5;1
City Hotel;BB;Online TA;123;1;2;2;0;0;0;0;0;0;0;0;153;1
City Hotel;SC;Online TA;137;1;2;2;0;0;0;0;0;0;0;0;99;1
City Hotel;BB;Offline TA/TO;141;1;2;1;0;0;0;0;0;0;0;0;104;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Online TA;127;1;2;2;0;0;0;0;0;0;0;2;117;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Online TA;123;1;2;2;0;0;0;0;0;0;0;0;153;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Online TA;52;1;2;1;0;0;0;0;0;0;0;1;150;1
City Hotel;BB;Offline TA/TO;226;1;2;2;0;0;0;0;0;0;0;0;105;1
City Hotel;BB;Online TA;169;2;2;2;0;0;0;0;0;0;0;0;130.5;1
City Hotel;BB;Online TA;67;2;2;2;2;0;0;0;0;0;0;0;250;1
City Hotel;BB;Online TA;157;4;10;1;0;0;0;0;0;0;0;0;130.5;1
City Hotel;BB;Online TA;43;0;1;2;0;0;0;0;0;0;0;1;144;1
City Hotel;BB;Online TA;153;0;1;3;0;0;0;0;0;0;0;0;163.8;1
City Hotel;HB;Online TA;88;0;1;2;1;0;0;0;0;0;0;0;204.3;1
City Hotel;HB;Online TA;88;0;1;2;1;0;0;0;0;0;0;0;204.3;1
City Hotel;BB;Online TA;173;1;1;2;1;0;0;0;0;0;0;0;116;1
City Hotel;BB;Online TA;7;1;1;2;0;0;0;0;0;0;0;1;180;1
City Hotel;BB;Online TA;137;1;1;2;0;0;0;0;0;0;0;0;117;1
City Hotel;SC;Online TA;10;1;1;2;0;0;0;0;0;0;0;1;160;1
City Hotel;BB;Online TA;7;1;1;2;0;0;0;0;0;0;0;1;180;1
City Hotel;BB;Online TA;173;1;1;2;1;0;0;0;0;0;0;0;168;1
City Hotel;BB;Online TA;127;1;1;2;0;0;0;0;0;0;0;0;117;1
City Hotel;BB;Online TA;325;2;1;2;0;0;0;0;0;2;0;2;112.8;1
City Hotel;BB;Groups;448;2;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;448;2;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Online TA;44;2;1;2;0;0;0;0;0;0;0;1;160;1
City Hotel;SC;Online TA;129;2;1;2;0;0;0;0;0;0;0;0;99;1
City Hotel;BB;Groups;448;2;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Online TA;250;2;1;1;0;0;0;0;0;0;0;2;109.8;1
City Hotel;BB;Online TA;44;2;1;2;0;0;0;0;0;0;0;1;160;1
City Hotel;BB;Online TA;165;2;1;2;0;0;0;0;0;0;0;2;130.5;1
City Hotel;BB;Groups;448;2;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Groups;448;2;1;2;0;0;0;0;0;0;0;0;90;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;204;2;3;1;0;0;0;0;0;0;54;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
City Hotel;BB;Offline TA/TO;150;2;3;1;0;0;0;0;0;0;0;0;120;1
